modal,percentage_blue,cond,rating_pred,run
other,10,might-probably,0.30015063668,6
might,15,might-probably,0.767227175404,6
probably,15,might-probably,0.016949512074,6
other,15,might-probably,0.215823312522,6
might,20,might-probably,0.783046982123,6
probably,20,might-probably,0.0183076859607,6
other,20,might-probably,0.198645331916,6
might,25,might-probably,0.782007239328,6
probably,25,might-probably,0.0230626993197,6
other,25,might-probably,0.194930061352,6
might,30,might-probably,0.772111276446,6
probably,30,might-probably,0.0355635218001,6
other,30,might-probably,0.192325201754,6
might,35,might-probably,0.750042478161,6
probably,35,might-probably,0.0625956436324,6
other,35,might-probably,0.187361878207,6
might,40,might-probably,0.708809253434,6
probably,40,might-probably,0.113179800365,6
other,40,might-probably,0.178010946201,6
might,45,might-probably,0.641852820333,6
probably,45,might-probably,0.195482518047,6
other,45,might-probably,0.16266466162,6
might,50,might-probably,0.550210753868,6
probably,50,might-probably,0.308270091552,6
other,50,might-probably,0.14151915458,6
might,55,might-probably,0.447964534518,6
probably,55,might-probably,0.434194163088,6
other,55,might-probably,0.117841302394,6
might,60,might-probably,0.35493194357,6
probably,60,might-probably,0.548798203941,6
other,60,might-probably,0.0962698524896,6
might,65,might-probably,0.283317059997,6
probably,65,might-probably,0.636994576137,6
other,65,might-probably,0.0796883638655,6
might,70,might-probably,0.234512160109,6
probably,70,might-probably,0.697020787243,6
other,70,might-probably,0.0684670526481,6
might,75,might-probably,0.204337704968,6
probably,75,might-probably,0.733973572807,6
other,75,might-probably,0.0616887222251,6
might,80,might-probably,0.187652854447,6
probably,80,might-probably,0.754097416307,6
other,80,might-probably,0.0582497292461,6
might,85,might-probably,0.179941911692,6
probably,85,might-probably,0.762752986015,6
other,85,might-probably,0.0573051022923,6
might,90,might-probably,0.17731942153,6
probably,90,might-probably,0.764119095035,6
other,90,might-probably,0.0585614834347,6
might,95,might-probably,0.176234624083,6
probably,95,might-probably,0.759659307598,6
other,95,might-probably,0.0641060683183,6
might,100,might-probably,0.0855189071186,6
probably,100,might-probably,0.327712095649,6
other,100,might-probably,0.586768997232,6
might,0,might-probably,0.0253243125914,7
probably,0,might-probably,0.0166666666841,7
other,0,might-probably,0.958009020724,7
might,5,might-probably,0.438385738144,7
probably,5,might-probably,0.0166677367253,7
other,5,might-probably,0.544946525131,7
might,10,might-probably,0.704008263005,7
probably,10,might-probably,0.0167179899977,7
other,10,might-probably,0.279273746998,7
might,15,might-probably,0.765996816873,7
probably,15,might-probably,0.0171462209066,7
other,15,might-probably,0.216856962221,7
might,20,might-probably,0.778697607778,7
probably,20,might-probably,0.0191172336693,7
other,20,might-probably,0.202185158553,7
might,25,might-probably,0.776544433413,7
probably,25,might-probably,0.0253141180463,7
other,25,might-probably,0.198141448541,7
might,30,might-probably,0.764754097611,7
probably,30,might-probably,0.0403635324138,7
other,30,might-probably,0.194882369975,7
might,35,might-probably,0.739911001135,7
probably,35,might-probably,0.0710029398046,7
other,35,might-probably,0.18908605906,7
might,40,might-probably,0.695708466924,7
probably,40,might-probably,0.125521403235,7
other,40,might-probably,0.17877012984,7
might,45,might-probably,0.627140749692,7
