modal,percentage_blue,cond,rating_pred,run
other,15,might-probably,0.202203349641,8
might,20,might-probably,0.722032102206,8
probably,20,might-probably,0.0836025883531,8
other,20,might-probably,0.194365309441,8
might,25,might-probably,0.692989437882,8
probably,25,might-probably,0.120139802724,8
other,25,might-probably,0.186870759395,8
might,30,might-probably,0.657036074018,8
probably,30,might-probably,0.165012635068,8
other,30,might-probably,0.177951290914,8
might,35,might-probably,0.615024114857,8
probably,35,might-probably,0.217439158958,8
other,35,might-probably,0.167536726185,8
might,40,might-probably,0.568161268281,8
probably,40,might-probably,0.275937208344,8
other,40,might-probably,0.155901523375,8
might,45,might-probably,0.518158057513,8
probably,45,might-probably,0.338368408427,8
other,45,might-probably,0.14347353406,8
might,50,might-probably,0.467031954549,8
probably,50,might-probably,0.402205615361,8
other,50,might-probably,0.13076243009,8
might,55,might-probably,0.416801375344,8
probably,55,might-probably,0.464916971041,8
other,55,might-probably,0.118281653615,8
might,60,might-probably,0.36919471816,8
probably,60,might-probably,0.524329026814,8
other,60,might-probably,0.106476255026,8
might,65,might-probably,0.325463366154,8
probably,65,might-probably,0.578858442069,8
other,65,might-probably,0.0956781917768,8
might,70,might-probably,0.286329293402,8
probably,70,might-probably,0.627572267308,8
other,70,might-probably,0.0860984392903,8
might,75,might-probably,0.252044114572,8
probably,75,might-probably,0.670101269486,8
other,75,might-probably,0.0778546159422,8
might,80,might-probably,0.222514027521,8
probably,80,might-probably,0.706449425636,8
other,80,might-probably,0.0710365468435,8
might,85,might-probably,0.197460917215,8
probably,85,might-probably,0.736684744387,8
other,85,might-probably,0.0658543383979,8
might,90,might-probably,0.176664874909,8
probably,90,might-probably,0.760194766823,8
other,90,might-probably,0.0631403582679,8
might,95,might-probably,0.160704824974,8
probably,95,might-probably,0.771833545585,8
other,95,might-probably,0.0674616294408,8
might,100,might-probably,0.0785337423942,8
probably,100,might-probably,0.308023048937,8
other,100,might-probably,0.613443208669,8
might,0,might-probably,0.0859268565422,9
probably,0,might-probably,0.017140174447,9
other,0,might-probably,0.896932969011,9
might,5,might-probably,0.583699041623,9
probably,5,might-probably,0.0232184244983,9
other,5,might-probably,0.393082533879,9
might,10,might-probably,0.724582291935,9
probably,10,might-probably,0.0330044130162,9
other,10,might-probably,0.242413295049,9
might,15,might-probably,0.744043922662,9
probably,15,might-probably,0.0494303094651,9
other,15,might-probably,0.206525767873,9
might,20,might-probably,0.731002439654,9
probably,20,might-probably,0.0746207335522,9
other,20,might-probably,0.194376826794,9
might,25,might-probably,0.704464709658,9
probably,25,might-probably,0.109297898001,9
other,25,might-probably,0.186237392341,9
might,30,might-probably,0.669110113469,9
probably,30,might-probably,0.153454609027,9
other,30,might-probably,0.177435277504,9
might,35,might-probably,0.626485658906,9
probably,35,might-probably,0.206416600583,9
other,35,might-probably,0.167097740511,9
might,40,might-probably,0.578013768697,9
probably,40,might-probably,0.266638572813,9
other,40,might-probably,0.15534765849,9
might,45,might-probably,0.525676501664,9
probably,45,might-probably,0.33168542744,9
other,45,might-probably,0.142638070896,9
might,50,might-probably,0.471897798916,9
probably,50,might-probably,0.398539362002,9
other,50,might-probably,0.129562839082,9
might,55,might-probably,0.419145309337,9
probably,55,might-probably,0.464120467877,9
other,55,might-probably,0.116734222787,9
might,60,might-probably,0.369520013672,9
probably,60,might-probably,0.525800593342,9
other,60,might-probably,0.104679392986,9
might,65,might-probably,0.324497076056,9
probably,65,might-probably,0.581725069157,9
other,65,might-probably,0.0937778547873,9
might,70,might-probably,0.284868886478,9
probably,70,might-probably,0.630879658316,9
other,70,might-probably,0.0842514552059,9
might,75,might-probably,0.250847475821,9
probably,75,might-probably,0.672952431888,9
other,75,might-probably,0.0762000922912,9
might,80,might-probably,0.222249181376,9
probably,80,might-probably,0.708074940141,9
other,80,might-probably,0.0696758784824,9
might,85,might-probably,0.198710201455,9
probably,85,might-probably,0.736462579661,9
other,85,might-probably,0.0648272188843,9
might,90,might-probably,0.17996844755,9
probably,90,might-probably,0.757689007441,9
other,90,might-probably,0.0623425450089,9
might,95,might-probably,0.166545702831,9
probably,95,might-probably,0.767351738767,9
other,95,might-probably,0.066102558402,9
might,100,might-probably,0.0841065814768,9
probably,100,might-probably,0.321655131182,9
other,100,might-probably,0.594238287341,9
might,0,might-probably,0.0855149323996,10
probably,0,might-probably,0.0179619684509,10
other,0,might-probably,0.89652309915,10
might,5,might-probably,0.61381706623,10
probably,5,might-probably,0.0267706968912,10
other,5,might-probably,0.359412236878,10
might,10,might-probably,0.731727771494,10
probably,10,might-probably,0.0384834793767,10
other,10,might-probably,0.22978874913,10
might,15,might-probably,0.739791850496,10
probably,15,might-probably,0.0576204873203,10
other,15,might-probably,0.202587662183,10
might,20,might-probably,0.721694863988,10
probably,20,might-probably,0.0853281961648,10
other,20,might-probably,0.192976939847,10
might,25,might-probably,0.693304811514,10
probably,25,might-probably,0.121448641758,10
other,25,might-probably,0.185246546728,10
might,30,might-probably,0.657980472275,10
probably,30,might-probably,0.165547073899,10
other,30,might-probably,0.176472453826,10
might,35,might-probably,0.616837793891,10
probably,35,might-probably,0.216833638392,10
other,35,might-probably,0.166328567717,10
might,40,might-probably,0.571029235236,10
probably,40,might-probably,0.273947385257,10
other,40,might-probably,0.155023379506,10
might,45,might-probably,0.522108674155,10
probably,45,might-probably,0.334955548051,10
other,45,might-probably,0.142935777794,10
might,50,might-probably,0.471913296605,10
probably,50,might-probably,0.397562628939,10
other,50,might-probably,0.130524074456,10
might,55,might-probably,0.422310062437,10
probably,55,might-probably,0.459433479854,10
other,55,might-probably,0.118256457709,10
might,60,might-probably,0.374939051817,10
probably,60,might-probably,0.518514112748,10
other,60,might-probably,0.106546835435,10
might,65,might-probably,0.331034591912,10
probably,65,might-probably,0.573254290816,10
other,65,might-probably,0.095711117272,10
might,70,might-probably,0.291357827479,10
probably,70,might-probably,0.622689545588,10
other,70,might-probably,0.085952626933,10
might,75,might-probably,0.256229476129,10
probably,75,might-probably,0.666394731631,10
other,75,might-probably,0.07737579224,10
might,80,might-probably,0.225629072409,10
probably,80,might-probably,0.704345083967,10
other,80,might-probably,0.0700258436237,10
might,85,might-probably,0.19933770414,10
probably,85,might-probably,0.736690212859,10
other,85,might-probably,0.0639720830005,10
might,90,might-probably,0.177175092407,10
probably,90,might-probably,0.763258597825,10
other,90,might-probably,0.0595663097683,10
might,95,might-probably,0.159815865269,10
probably,95,might-probably,0.781163461552,10
other,95,might-probably,0.0590206731792,10
might,100,might-probably,0.0845064953632,10
probably,100,might-probably,0.338982187878,10
other,100,might-probably,0.576511316759,10
might,0,might-probably,0.0852395182773,11
probably,0,might-probably,0.0171080855336,11
other,0,might-probably,0.897652396189,11
might,5,might-probably,0.577182303063,11
probably,5,might-probably,0.0229594316395,11
other,5,might-probably,0.399858265297,11
might,10,might-probably,0.721953295438,11
probably,10,might-probably,0.0324501721776,11
other,10,might-probably,0.245596532384,11
might,15,might-probably,0.743548457196,11
probably,15,might-probably,0.0483366198749,11
other,15,might-probably,0.208114922929,11
might,20,might-probably,0.731767920158,11
probably,20,might-probably,0.0727838668995,11
other,20,might-probably,0.195448212942,11
might,25,might-probably,0.706167077454,11
probably,25,might-probably,0.106611371399,11
other,25,might-probably,0.187221551147,11
might,30,might-probably,0.671624681708,11
probably,30,might-probably,0.149916927094,11
other,30,might-probably,0.178458391198,11
might,35,might-probably,0.629688944289,11
probably,35,might-probably,0.202150083455,11
other,35,might-probably,0.168160972256,11
might,40,might-probably,0.581697866914,11
probably,40,might-probably,0.261901900244,11
other,40,might-probably,0.156400232842,11
might,45,might-probably,0.529547398973,11
probably,45,might-probably,0.326848710299,11
other,45,might-probably,0.143603890728,11
might,50,might-probably,0.475623364242,11
probably,50,might-probably,0.394019478416,11
other,50,might-probably,0.130357157342,11
might,55,might-probably,0.422419528117,11
probably,55,might-probably,0.460302031557,11
other,55,might-probably,0.117278440326,11
might,60,might-probably,0.37211393911,11
probably,60,might-probably,0.522975518998,11
other,60,might-probably,0.104910541892,11
might,65,might-probably,0.326280290095,11
probably,65,might-probably,0.580070648678,11
other,65,might-probably,0.0936490612272,11
might,70,might-probably,0.285802456327,11
probably,70,might-probably,0.630475220665,11
other,70,might-probably,0.0837223230088,11
might,75,might-probably,0.250960302462,11
probably,75,might-probably,0.673823852407,11
other,75,might-probably,0.075215845131,11
might,80,might-probably,0.221611273665,11
probably,80,might-probably,0.710262334876,11
other,80,might-probably,0.0681263914598,11
might,85,might-probably,0.197413824457,11
probably,85,might-probably,0.740139713623,11
other,85,might-probably,0.0624464619194,11
might,90,might-probably,0.178133986892,11
probably,90,might-probably,0.763504605249,11
other,90,might-probably,0.0583614078588,11
might,95,might-probably,0.16446784813,11
