modal,percentage_blue,cond,rating_pred,run
might,85,might-probably,0.159688287392,4
probably,85,might-probably,0.7928264783,4
other,85,might-probably,0.0474852343074,4
might,90,might-probably,0.140193634201,4
probably,90,might-probably,0.809918052073,4
other,90,might-probably,0.0498883137259,4
might,95,might-probably,0.126144238093,4
probably,95,might-probably,0.80911736383,4
other,95,might-probably,0.0647383980772,4
might,100,might-probably,0.0677711217518,4
probably,100,might-probably,0.343445932168,4
other,100,might-probably,0.58878294608,4
might,0,might-probably,0.104668148433,5
probably,0,might-probably,0.0238923005123,5
other,0,might-probably,0.871439551055,5
might,5,might-probably,0.553109862554,5
probably,5,might-probably,0.0487077276355,5
other,5,might-probably,0.39818240981,5
might,10,might-probably,0.717175850816,5
probably,10,might-probably,0.0669716593821,5
other,10,might-probably,0.215852489802,5
might,15,might-probably,0.750934708844,5
probably,15,might-probably,0.0888744665582,5
other,15,might-probably,0.160190824598,5
might,20,might-probably,0.743051201521,5
probably,20,might-probably,0.118381911502,5
other,20,might-probably,0.138566886977,5
might,25,might-probably,0.71649102166,5
probably,25,might-probably,0.156004670672,5
other,25,might-probably,0.127504307668,5
might,30,might-probably,0.67935773175,5
probably,30,might-probably,0.201014659148,5
other,30,might-probably,0.119627609103,5
might,35,might-probably,0.63549974246,5
probably,35,might-probably,0.252106268879,5
other,35,might-probably,0.112393988662,5
might,40,might-probably,0.587247655865,5
probably,40,might-probably,0.307722215333,5
other,40,might-probably,0.105030128802,5
might,45,might-probably,0.536370184112,5
probably,45,might-probably,0.366195508489,5
other,45,might-probably,0.0974343073989,5
might,50,might-probably,0.484428184475,5
probably,50,might-probably,0.425831342268,5
other,50,might-probably,0.0897404732575,5
might,55,might-probably,0.432846314655,5
probably,55,might-probably,0.485006063591,5
other,55,might-probably,0.0821476217536,5
might,60,might-probably,0.382861674251,5
probably,60,might-probably,0.542284068545,5
other,60,might-probably,0.074854257204,5
might,65,might-probably,0.335448406144,5
probably,65,might-probably,0.596517166307,5
other,65,might-probably,0.068034427549,5
might,70,might-probably,0.291269100443,5
probably,70,might-probably,0.64689559688,5
other,70,might-probably,0.0618353026774,5
might,75,might-probably,0.250667310846,5
probably,75,might-probably,0.692937365308,5
other,75,might-probably,0.0563953238464,5
might,80,might-probably,0.213694817117,5
probably,80,might-probably,0.734406102041,5
other,80,might-probably,0.0518990808423,5
might,85,might-probably,0.180164973924,5
probably,85,might-probably,0.771096078546,5
other,85,might-probably,0.0487389475298,5
might,90,might-probably,0.149766615962,5
probably,90,might-probably,0.802093642194,5
other,90,might-probably,0.0481397418443,5
might,95,might-probably,0.122693494642,5
probably,95,might-probably,0.821073488419,5
other,95,might-probably,0.0562330169384,5
might,100,might-probably,0.0637853521868,5
probably,100,might-probably,0.337257924699,5
other,100,might-probably,0.598956723114,5
might,0,might-probably,0.10051836951,6
probably,0,might-probably,0.0208532837178,6
other,0,might-probably,0.878628346772,6
might,5,might-probably,0.600643501446,6
probably,5,might-probably,0.0386376594697,6
other,5,might-probably,0.360718839084,6
might,10,might-probably,0.752584701978,6
probably,10,might-probably,0.0532598911315,6
other,10,might-probably,0.194155406891,6
might,15,might-probably,0.777405474325,6
probably,15,might-probably,0.0730174312671,6
other,15,might-probably,0.149577094408,6
might,20,might-probably,0.765458245113,6
probably,20,might-probably,0.100821423237,6
other,20,might-probably,0.13372033165,6
