modal,percentage_blue,cond,rating_pred,run
probably,50,might-probably,0.0653506645588,5
other,50,might-probably,0.16890253899,5
might,55,might-probably,0.718360169625,5
probably,55,might-probably,0.122373869823,5
other,55,might-probably,0.159265960552,5
might,60,might-probably,0.632442391766,5
probably,60,might-probably,0.225608603765,5
other,60,might-probably,0.141949004469,5
might,65,might-probably,0.505098756556,5
probably,65,might-probably,0.378812268861,5
other,65,might-probably,0.116088974582,5
might,70,might-probably,0.363807559244,5
probably,70,might-probably,0.548870499386,5
other,70,might-probably,0.0873219413703,5
might,75,might-probably,0.248135939907,5
probably,75,might-probably,0.688060469474,5
other,75,might-probably,0.0638035906194,5
might,80,might-probably,0.173087358406,5
probably,80,might-probably,0.778307595061,5
other,80,might-probably,0.0486050465333,5
might,85,might-probably,0.131256674494,5
probably,85,might-probably,0.828514494808,5
other,85,might-probably,0.040228830698,5
might,90,might-probably,0.111380361243,5
probably,90,might-probably,0.852137645317,5
other,90,might-probably,0.0364819934405,5
might,95,might-probably,0.105447064303,5
probably,95,might-probably,0.858297795587,5
other,95,might-probably,0.0362551401101,5
might,100,might-probably,0.0482863220137,5
probably,100,might-probably,0.293861427787,5
other,100,might-probably,0.657852250199,5
might,0,might-probably,0.0271104251897,6
probably,0,might-probably,0.0166666666667,6
other,0,might-probably,0.956222908144,6
might,5,might-probably,0.18801479336,6
probably,5,might-probably,0.0166666668809,6
other,5,might-probably,0.795318539759,6
might,10,might-probably,0.450818005214,6
probably,10,might-probably,0.0166667724656,6
other,10,might-probably,0.53251522232,6
might,15,might-probably,0.628373897496,6
probably,15,might-probably,0.0166696766852,6
other,15,might-probably,0.354956425819,6
might,20,might-probably,0.719191303922,6
probably,20,might-probably,0.0166970386398,6
other,20,might-probably,0.264111657439,6
might,25,might-probably,0.764439463151,6
probably,25,might-probably,0.0168492441329,6
other,25,might-probably,0.218711292716,6
might,30,might-probably,0.787011460042,6
probably,30,might-probably,0.0174639722836,6
other,30,might-probably,0.195524567674,6
might,35,might-probably,0.797086819849,6
probably,35,might-probably,0.0194437785277,6
other,35,might-probably,0.183469401624,6
might,40,might-probably,0.798345032799,6
probably,40,might-probably,0.0248064271315,6
other,40,might-probably,0.176848540069,6
might,45,might-probably,0.790265463773,6
probably,45,might-probably,0.0375203911932,6
other,45,might-probably,0.172214145034,6
might,50,might-probably,0.768305152936,6
probably,50,might-probably,0.0648423466441,6
other,50,might-probably,0.16685250042,6
might,55,might-probably,0.72304353145,6
probably,55,might-probably,0.119129782529,6
other,55,might-probably,0.157826686022,6
might,60,might-probably,0.641544137907,6
probably,60,might-probably,0.216614368552,6
other,60,might-probably,0.141841493541,6
might,65,might-probably,0.519465825009,6
probably,65,might-probably,0.362904350327,6
other,65,might-probably,0.117629824664,6
might,70,might-probably,0.37966169869,6
probably,70,might-probably,0.530610064195,6
other,70,might-probably,0.0897282371149,6
might,75,might-probably,0.260345105608,6
probably,75,might-probably,0.673753394576,6
other,75,might-probably,0.0659014998162,6
might,80,might-probably,0.179930966792,6
probably,80,might-probably,0.770156940367,6
other,80,might-probably,0.0499120928408,6
might,85,might-probably,0.133574431916,6
probably,85,might-probably,0.825563578156,6
other,85,might-probably,0.0408619899288,6
might,90,might-probably,0.110465849067,6
probably,90,might-probably,0.852722398897,6
other,90,might-probably,0.0368117520362,6
might,95,might-probably,0.102667207426,6
probably,95,might-probably,0.860040885938,6
other,95,might-probably,0.0372919066365,6
might,100,might-probably,0.047894460405,6
probably,100,might-probably,0.297947473126,6
other,100,might-probably,0.654158066469,6
might,0,might-probably,0.0206997716851,7
probably,0,might-probably,0.0166666666667,7
other,0,might-probably,0.962633561648,7
might,5,might-probably,0.170872307961,7
probably,5,might-probably,0.0166666667965,7
other,5,might-probably,0.812461025243,7
might,10,might-probably,0.470649270103,7
probably,10,might-probably,0.0166667400493,7
other,10,might-probably,0.512683989848,7
might,15,might-probably,0.658907497291,7
probably,15,might-probably,0.016668844683,7
other,15,might-probably,0.324423658026,7
might,20,might-probably,0.742514080717,7
probably,20,might-probably,0.0166897372458,7
other,20,might-probably,0.240796182037,7
might,25,might-probably,0.778841810009,7
probably,25,might-probably,0.0168135581089,7
other,25,might-probably,0.204344631882,7
might,30,might-probably,0.794351872408,7
probably,30,might-probably,0.0173440936663,7
other,30,might-probably,0.188304033926,7
might,35,might-probably,0.799585063668,7
probably,35,might-probably,0.0191342217681,7
other,35,might-probably,0.181280714564,7
might,40,might-probably,0.797983799822,7
probably,40,might-probably,0.0241466596698,7
other,40,might-probably,0.177869540509,7
might,45,might-probably,0.788639737123,7
probably,45,might-probably,0.0363048992829,7
other,45,might-probably,0.175055363594,7
might,50,might-probably,0.76656564831,7
probably,50,might-probably,0.0628797379981,7
other,50,might-probably,0.170554613692,7
might,55,might-probably,0.721755801306,7
probably,55,might-probably,0.116501159733,7
other,55,might-probably,0.161743038961,7
might,60,might-probably,0.640277983653,7
probably,60,might-probably,0.214299905277,7
other,60,might-probably,0.14542211107,7
might,65,might-probably,0.516789370343,7
probably,65,might-probably,0.362906199598,7
other,65,might-probably,0.120304430059,7
might,70,might-probably,0.374880517367,7
probably,70,might-probably,0.533869771336,7
other,70,might-probably,0.0912497112975,7
might,75,might-probably,0.254640442318,7
probably,75,might-probably,0.678744092021,7
other,75,might-probably,0.0666154656609,7
might,80,might-probably,0.17468983838,7
probably,80,might-probably,0.774961846793,7
other,80,might-probably,0.0503483148273,7
might,85,might-probably,0.129265577857,7
probably,85,might-probably,0.829297522051,7
other,85,might-probably,0.0414369000917,7
might,90,might-probably,0.106945768836,7
probably,90,might-probably,0.854996020717,7
other,90,might-probably,0.0380582104472,7
might,95,might-probably,0.0995077128547,7
probably,95,might-probably,0.859246312436,7
other,95,might-probably,0.0412459747089,7
might,100,might-probably,0.0478226742899,7
probably,100,might-probably,0.308404177534,7
other,100,might-probably,0.643773148176,7
might,0,might-probably,0.0268793020895,8
probably,0,might-probably,0.0166666666667,8
other,0,might-probably,0.956454031244,8
might,5,might-probably,0.198666383405,8
probably,5,might-probably,0.0166666666695,8
other,5,might-probably,0.784666949925,8
might,10,might-probably,0.471480012716,8
probably,10,might-probably,0.0166666720408,8
other,10,might-probably,0.511853315243,8
might,15,might-probably,0.644742098139,8
probably,15,might-probably,0.0166669896625,8
other,15,might-probably,0.338590912198,8
might,20,might-probably,0.729359432069,8
probably,20,might-probably,0.0166721078861,8
other,20,might-probably,0.253968460045,8
might,25,might-probably,0.770167736186,8
probably,25,might-probably,0.0167148027973,8
other,25,might-probably,0.213117461017,8
might,30,might-probably,0.790044447757,8
probably,30,might-probably,0.0169515705051,8
other,30,might-probably,0.193003981738,8
might,35,might-probably,0.799015406206,8
probably,35,might-probably,0.0179330276017,8
other,35,might-probably,0.183051566192,8
might,40,might-probably,0.800870934112,8
probably,40,might-probably,0.021184302566,8
other,40,might-probably,0.177944763322,8
might,45,might-probably,0.795257358997,8
probably,45,might-probably,0.030222443199,8
other,45,might-probably,0.174520197804,8
might,50,might-probably,0.777480553362,8
probably,50,might-probably,0.0522712540081,8
other,50,might-probably,0.17024819263,8
might,55,might-probably,0.736765533419,8
probably,55,might-probably,0.101131577754,8
other,55,might-probably,0.162102888826,8
might,60,might-probably,0.655801206156,8
probably,60,might-probably,0.198196747752,8
other,60,might-probably,0.146002046092,8
might,65,might-probably,0.524862366567,8
probably,65,might-probably,0.355504539317,8
other,65,might-probably,0.119633094116,8
might,70,might-probably,0.37174126496,8
probably,70,might-probably,0.539606463314,8
other,70,might-probably,0.0886522717259,8
might,75,might-probably,0.24643642303,8
probably,75,might-probably,0.690238253203,8
other,75,might-probably,0.0633253237666,8
might,80,might-probably,0.168318694725,8
probably,80,might-probably,0.78406303382,8
other,80,might-probably,0.0476182714548,8
might,85,might-probably,0.127285172753,8
probably,85,might-probably,0.833179785918,8
other,85,might-probably,0.0395350413288,8
might,90,might-probably,0.109380552186,8
probably,90,might-probably,0.854127065873,8
other,90,might-probably,0.0364923819411,8
might,95,might-probably,0.104878159748,8
probably,95,might-probably,0.857289769531,8
other,95,might-probably,0.0378320707216,8
might,100,might-probably,0.046971673984,8
probably,100,might-probably,0.286508104807,8
other,100,might-probably,0.666520221209,8
might,0,might-probably,0.0214393981802,9
probably,0,might-probably,0.0166666666667,9
other,0,might-probably,0.961893935153,9
might,5,might-probably,0.175293540536,9
probably,5,might-probably,0.0166666669448,9
other,5,might-probably,0.80803979252,9
might,10,might-probably,0.470170143557,9
probably,10,might-probably,0.0166667903259,9
other,10,might-probably,0.513163066117,9
might,15,might-probably,0.655894407092,9
probably,15,might-probably,0.0166699002206,9
other,15,might-probably,0.327435692687,9
might,20,might-probably,0.73984255974,9
probably,20,might-probably,0.0166980571573,9
other,20,might-probably,0.243459383103,9
might,25,might-probably,0.776973151792,9
probably,25,might-probably,0.0168534742982,9
other,25,might-probably,0.20617337391,9
might,30,might-probably,0.79309067677,9
probably,30,might-probably,0.0174828658255,9
other,30,might-probably,0.189426457405,9
might,35,might-probably,0.798571708417,9
probably,35,might-probably,0.0195133558538,9
other,35,might-probably,0.181914935729,9
might,40,might-probably,0.796803835716,9
probably,40,might-probably,0.0250003682255,9
other,40,might-probably,0.178195796058,9
might,45,might-probably,0.786878240024,9
probably,45,might-probably,0.0379424309017,9
other,45,might-probably,0.175179329074,9
might,50,might-probably,0.763886344737,9
probably,50,might-probably,0.065599071682,9
other,50,might-probably,0.170514583581,9
might,55,might-probably,0.718133830099,9
probably,55,might-probably,0.120298443817,9
other,55,might-probably,0.161567726083,9
might,60,might-probably,0.636546965263,9
probably,60,might-probably,0.218192359278,9
other,60,might-probably,0.145260675458,9
might,65,might-probably,0.514764036209,9
probably,65,might-probably,0.364763261248,9
other,65,might-probably,0.120472702543,9
might,70,might-probably,0.375531038854,9
probably,70,might-probably,0.532580654108,9
other,70,might-probably,0.0918883070381,9
might,75,might-probably,0.25678467924,9
probably,75,might-probably,0.675757180252,9
other,75,might-probably,0.0674581405079,9
might,80,might-probably,0.176737872719,9
probably,80,might-probably,0.772183654956,9
other,80,might-probably,0.0510784723246,9
might,85,might-probably,0.130497467967,9
probably,85,might-probably,0.827587916084,9
other,85,might-probably,0.0419146159498,9
might,90,might-probably,0.107265559654,9
probably,90,might-probably,0.854530521568,9
other,90,might-probably,0.0382039187771,9
might,95,might-probably,0.0991703367255,9
probably,95,might-probably,0.860196480542,9
other,95,might-probably,0.0406331827328,9
might,100,might-probably,0.0466911333326,9
probably,100,might-probably,0.29870433164,9
other,100,might-probably,0.654604535028,9
might,0,might-probably,0.0198324391081,10
probably,0,might-probably,0.0166666666667,10
other,0,might-probably,0.963500894225,10
might,5,might-probably,0.158029817255,10
probably,5,might-probably,0.0166666667032,10
other,5,might-probably,0.825303516042,10
might,10,might-probably,0.457453757294,10
probably,10,might-probably,0.0166667008315,10
other,10,might-probably,0.525879541874,10
might,15,might-probably,0.653327038026,10
probably,15,might-probably,0.0166679836031,10
other,15,might-probably,0.330004978371,10
might,20,might-probably,0.740698911337,10
probably,20,might-probably,0.0166831189862,10
other,20,might-probably,0.242617969677,10
might,25,might-probably,0.778465888215,10
probably,25,might-probably,0.0167845763483,10
other,25,might-probably,0.204749535437,10
might,30,might-probably,0.794507407285,10
