modal,percentage_blue,cond,rating_pred,run
probably,40,might-probably,0.022723330035,3
other,40,might-probably,0.177995354548,3
might,45,might-probably,0.791117302198,3
probably,45,might-probably,0.0338881960942,3
other,45,might-probably,0.174994501708,3
might,50,might-probably,0.769636860013,3
probably,50,might-probably,0.0598855865891,3
other,50,might-probably,0.170477553398,3
might,55,might-probably,0.723524910239,3
probably,55,might-probably,0.115052325592,3
other,55,might-probably,0.161422764169,3
might,60,might-probably,0.636728644214,3
probably,60,might-probably,0.219191608424,3
other,60,might-probably,0.144079747362,3
might,65,might-probably,0.504641007661,3
probably,65,might-probably,0.37811122493,3
other,65,might-probably,0.117247767408,3
might,70,might-probably,0.358007474261,3
probably,70,might-probably,0.55473074149,3
other,70,might-probably,0.0872617842482,3
might,75,might-probably,0.240930650056,3
probably,75,might-probably,0.69576386149,3
other,75,might-probably,0.0633054884537,3
might,80,might-probably,0.167765135862,3
probably,80,might-probably,0.783812351562,3
other,80,might-probably,0.0484225125754,3
might,85,might-probably,0.128707921672,3
probably,85,might-probably,0.830569116129,3
other,85,might-probably,0.040722962199,3
might,90,might-probably,0.111291567546,3
probably,90,might-probably,0.850693659412,3
other,90,might-probably,0.0380147730421,3
might,95,might-probably,0.106707439383,3
probably,95,might-probably,0.85297686957,3
other,95,might-probably,0.0403156910467,3
might,100,might-probably,0.0503421516683,3
probably,100,might-probably,0.308209008218,3
other,100,might-probably,0.641448840114,3
might,0,might-probably,0.0248850311423,4
probably,0,might-probably,0.0166666666667,4
other,0,might-probably,0.958448302191,4
might,5,might-probably,0.191299305581,4
probably,5,might-probably,0.0166666668402,4
other,5,might-probably,0.792034027579,4
might,10,might-probably,0.470645851829,4
probably,10,might-probably,0.0166667564648,4
other,10,might-probably,0.512687391706,4
might,15,might-probably,0.64786771106,4
probably,15,might-probably,0.0166692672456,4
other,15,might-probably,0.335463021694,4
might,20,might-probably,0.732583796775,4
probably,20,might-probably,0.0166935403891,4
other,20,might-probably,0.250722662836,4
might,25,might-probably,0.772428052332,4
probably,25,might-probably,0.0168327185703,4
other,25,might-probably,0.210739229098,4
might,30,might-probably,0.791090043334,4
probably,30,might-probably,0.0174106388468,4
other,30,might-probably,0.191499317819,4
might,35,might-probably,0.798543731648,4
probably,35,might-probably,0.019312753247,4
other,35,might-probably,0.182143515105,4
might,40,might-probably,0.798207608174,4
probably,40,might-probably,0.0245447069624,4
other,40,might-probably,0.177247684864,4
might,45,might-probably,0.789319513495,4
probably,45,might-probably,0.0370789788544,4
other,45,might-probably,0.17360150765,4
might,50,might-probably,0.767086448988,4
probably,50,might-probably,0.0642221141698,4
other,50,might-probably,0.168691436842,4
might,55,might-probably,0.721758569492,4
probably,55,might-probably,0.118524310828,4
other,55,might-probably,0.15971711968,4
might,60,might-probably,0.639909146925,4
probably,60,might-probably,0.21666312862,4
other,60,might-probably,0.143427724455,4
might,65,might-probably,0.516875902037,4
probably,65,might-probably,0.36453239244,4
other,65,might-probably,0.118591705524,4
might,70,might-probably,0.376108914241,4
probably,70,might-probably,0.533908389239,4
other,70,might-probably,0.08998269652,4
might,75,might-probably,0.256664187851,4
probably,75,might-probably,0.677670034981,4
other,75,might-probably,0.065665777168,4
might,80,might-probably,0.176803841069,4
probably,80,might-probably,0.773775282692,4
other,80,might-probably,0.0494208762392,4
might,85,might-probably,0.131126301206,4
probably,85,might-probably,0.828702033203,4
other,85,might-probably,0.0401716655912,4
might,90,might-probably,0.108543780479,4
