"","pair","reverse_sent_order","sentence1","sentence2","modal1","modal2","rating1","rating2","rating_other","percentage_blue","color","xxx","catch_trial","catch_trial_answer_correct","speaker","condition","phase","language","gender","age","misread_instructions","trial","subjectid","date"
"5059","might-probably",1,"You might get a blue one","You'll probably get a blue one","might","probably",1,0,0,25,"blue",1,0,-1,"m","confident_f","pre_exposure","English","f",21,0,18,"b5d59915723702860c3026aeea792641583fcd863573","2018-11-17T00:21:58-08:00"
"5060","might-probably",1,"You might get an orange one","You'll probably get an orange one","might","probably",1,0,0,90,"orange",1,0,-1,"f","confident_f","pre_exposure","English","f",21,0,19,"b5d59915723702860c3026aeea792641583fcd863573","2018-11-17T00:21:58-08:00"
"5061","might-probably",1,"You might get a blue one","You'll probably get a blue one","might","probably",0,0,1,0,"blue",1,0,-1,"m","confident_f","pre_exposure","English","f",21,0,20,"b5d59915723702860c3026aeea792641583fcd863573","2018-11-17T00:21:58-08:00"
"5062","might-probably",1,"You might get an orange one","You'll probably get an orange one","might","probably",1,0,0,75,"orange",1,0,-1,"m","confident_f","pre_exposure","English","f",21,0,21,"b5d59915723702860c3026aeea792641583fcd863573","2018-11-17T00:21:58-08:00"
"5063","might-probably",1,"You might get an orange one","You'll probably get an orange one","might","probably",0,1,0,10,"orange",1,0,-1,"f","confident_f","pre_exposure","English","f",21,0,22,"b5d59915723702860c3026aeea792641583fcd863573","2018-11-17T00:21:58-08:00"
"5064","might-probably",1,"You might get an orange one","You'll probably get an orange one","might","probably",0,0,1,0,"orange",1,0,-1,"m","confident_f","pre_exposure","English","f",21,0,23,"b5d59915723702860c3026aeea792641583fcd863573","2018-11-17T00:21:58-08:00"
"5065","might-probably",1,"You might get an orange one","You'll probably get an orange one","might","probably",1,0,0,75,"orange",1,0,-1,"f","confident_f","pre_exposure","English","f",21,0,24,"b5d59915723702860c3026aeea792641583fcd863573","2018-11-17T00:21:58-08:00"
"5066","might-probably",1,"You might get an orange one","You'll probably get an orange one","might","probably",0,0,1,0,"orange",1,0,-1,"f","confident_f","pre_exposure","English","f",21,0,25,"b5d59915723702860c3026aeea792641583fcd863573","2018-11-17T00:21:58-08:00"
"5067","might-probably",1,"You might get an orange one","You'll probably get an orange one","might","probably",0.18,0.82,0,25,"orange",1,1,0,"f","confident_f","pre_exposure","English","f",21,0,26,"b5d59915723702860c3026aeea792641583fcd863573","2018-11-17T00:21:58-08:00"
"5068","might-probably",1,"You might get an orange one","You'll probably get an orange one","might","probably",0.36,0.64,0,60,"orange",1,0,-1,"m","confident_f","pre_exposure","English","f",21,0,27,"b5d59915723702860c3026aeea792641583fcd863573","2018-11-17T00:21:58-08:00"
"5069","might-probably",1,"You might get an orange one","You'll probably get an orange one","might","probably",0.51,0.49,0,40,"orange",1,0,-1,"f","confident_f","pre_exposure","English","f",21,0,28,"b5d59915723702860c3026aeea792641583fcd863573","2018-11-17T00:21:58-08:00"
"5070","might-probably",1,"You might get a blue one","You'll probably get a blue one","might","probably",0.39,0,0.61,10,"blue",1,1,0,"m","confident_f","pre_exposure","English","f",21,0,29,"b5d59915723702860c3026aeea792641583fcd863573","2018-11-17T00:21:58-08:00"
"5071","might-probably",1,"You might get an orange one","You'll probably get an orange one","might","probably",0.61,0.39,0,50,"orange",1,0,-1,"m","confident_f","pre_exposure","English","f",21,0,30,"b5d59915723702860c3026aeea792641583fcd863573","2018-11-17T00:21:58-08:00"
"5072","might-probably",1,"You might get a blue one","You'll probably get a blue one","might","probably",0.5,0.5,0,40,"blue",1,0,-1,"m","confident_f","pre_exposure","English","f",21,0,31,"b5d59915723702860c3026aeea792641583fcd863573","2018-11-17T00:21:58-08:00"
"5073","might-probably",1,"You might get a blue one","You'll probably get a blue one","might","probably",1,0,0,10,"blue",1,0,-1,"f","confident_f","pre_exposure","English","f",21,0,32,"b5d59915723702860c3026aeea792641583fcd863573","2018-11-17T00:21:58-08:00"
"5074","might-probably",1,"You might get an orange one","You'll probably get an orange one","might","probably",0,1,0,25,"orange",1,0,-1,"m","confident_f","pre_exposure","English","f",21,0,33,"b5d59915723702860c3026aeea792641583fcd863573","2018-11-17T00:21:58-08:00"
"5075","might-probably",1,"You might get a blue one","You'll probably get a blue one","might","probably",0,1,0,75,"blue",1,1,1,"m","confident_f","pre_exposure","English","f",21,0,34,"b5d59915723702860c3026aeea792641583fcd863573","2018-11-17T00:21:58-08:00"
"5076","might-probably",1,"You might get a blue one","You'll probably get a blue one","might","probably",1,0,0,25,"blue",1,0,-1,"f","confident_f","pre_exposure","English","f",21,0,35,"b5d59915723702860c3026aeea792641583fcd863573","2018-11-17T00:21:58-08:00"
"5077","might-probably",1,"You might get an orange one","You'll probably get an orange one","might","probably",0.34,0.66,0,50,"orange",1,0,-1,"m","confident_f","post_exposure","English","f",21,0,36,"b5d59915723702860c3026aeea792641583fcd863573","2018-11-17T00:21:58-08:00"
"5078","might-probably",1,"You might get an orange one","You'll probably get an orange one","might","probably",0,0,1,100,"orange",1,0,-1,"f","confident_f","post_exposure","English","f",21,0,37,"b5d59915723702860c3026aeea792641583fcd863573","2018-11-17T00:21:58-08:00"
"5079","might-probably",1,"You might get a blue one","You'll probably get a blue one","might","probably",0.34,0.66,0,60,"blue",1,0,-1,"m","confident_f","post_exposure","English","f",21,0,38,"b5d59915723702860c3026aeea792641583fcd863573","2018-11-17T00:21:58-08:00"
"5080","might-probably",1,"You might get a blue one","You'll probably get a blue one","might","probably",0.85,0.15,0,40,"blue",1,1,0,"f","confident_f","post_exposure","English","f",21,0,39,"b5d59915723702860c3026aeea792641583fcd863573","2018-11-17T00:21:58-08:00"
"5081","might-probably",1,"You might get a blue one","You'll probably get a blue one","might","probably",0,0,1,100,"blue",1,0,-1,"m","confident_f","post_exposure","English","f",21,0,40,"b5d59915723702860c3026aeea792641583fcd863573","2018-11-17T00:21:58-08:00"
"5082","might-probably",1,"You might get an orange one","You'll probably get an orange one","might","probably",0,0,1,100,"orange",1,1,1,"m","confident_f","post_exposure","English","f",21,0,41,"b5d59915723702860c3026aeea792641583fcd863573","2018-11-17T00:21:58-08:00"
"5083","might-probably",1,"You might get an orange one","You'll probably get an orange one","might","probably",1,0,0,90,"orange",1,0,-1,"f","confident_f","post_exposure","English","f",21,0,42,"b5d59915723702860c3026aeea792641583fcd863573","2018-11-17T00:21:58-08:00"
"5084","might-probably",1,"You might get an orange one","You'll probably get an orange one","might","probably",0,1,0,10,"orange",1,0,-1,"f","confident_f","post_exposure","English","f",21,0,43,"b5d59915723702860c3026aeea792641583fcd863573","2018-11-17T00:21:58-08:00"
"5085","might-probably",1,"You might get a blue one","You'll probably get a blue one","might","probably",0,0,1,0,"blue",1,1,1,"f","confident_f","post_exposure","English","f",21,0,44,"b5d59915723702860c3026aeea792641583fcd863573","2018-11-17T00:21:58-08:00"
"5086","might-probably",1,"You might get a blue one","You'll probably get a blue one","might","probably",0,1,0,90,"blue",1,0,-1,"m","confident_f","post_exposure","English","f",21,0,45,"b5d59915723702860c3026aeea792641583fcd863573","2018-11-17T00:21:58-08:00"
"5087","might-probably",1,"You might get a blue one","You'll probably get a blue one","might","probably",1,0,0,25,"blue",1,0,-1,"f","confident_f","post_exposure","English","f",21,0,46,"b5d59915723702860c3026aeea792641583fcd863573","2018-11-17T00:21:58-08:00"
"5088","might-probably",1,"You might get an orange one","You'll probably get an orange one","might","probably",0.39,0.61,0,40,"orange",1,0,-1,"f","confident_f","post_exposure","English","f",21,0,47,"b5d59915723702860c3026aeea792641583fcd863573","2018-11-17T00:21:58-08:00"
"5089","might-probably",1,"You might get a blue one","You'll probably get a blue one","might","probably",0.54,0.46,0,50,"blue",1,0,-1,"m","confident_f","post_exposure","English","f",21,0,48,"b5d59915723702860c3026aeea792641583fcd863573","2018-11-17T00:21:58-08:00"
"5090","might-probably",1,"You might get a blue one","You'll probably get a blue one","might","probably",0,0,1,0,"blue",1,0,-1,"m","confident_f","post_exposure","English","f",21,0,49,"b5d59915723702860c3026aeea792641583fcd863573","2018-11-17T00:21:58-08:00"
"5091","might-probably",1,"You might get a blue one","You'll probably get a blue one","might","probably",0.52,0.48,0,50,"blue",1,1,0,"f","confident_f","post_exposure","English","f",21,0,50,"b5d59915723702860c3026aeea792641583fcd863573","2018-11-17T00:21:58-08:00"
"5092","might-probably",1,"You might get an orange one","You'll probably get an orange one","might","probably",0,1,0,25,"orange",1,0,-1,"m","confident_f","post_exposure","English","f",21,0,51,"b5d59915723702860c3026aeea792641583fcd863573","2018-11-17T00:21:58-08:00"
"5093","might-probably",1,"You might get a blue one","You'll probably get a blue one","might","probably",1,0,0,10,"blue",1,0,-1,"f","confident_f","post_exposure","English","f",21,0,52,"b5d59915723702860c3026aeea792641583fcd863573","2018-11-17T00:21:58-08:00"
"5094","might-probably",1,"You might get an orange one","You'll probably get an orange one","might","probably",0,1,0,25,"orange",1,1,1,"f","confident_f","post_exposure","English","f",21,0,53,"b5d59915723702860c3026aeea792641583fcd863573","2018-11-17T00:21:58-08:00"
"5095","might-probably",1,"You might get an orange one","You'll probably get an orange one","might","probably",1,0,0,75,"orange",1,0,-1,"f","confident_f","post_exposure","English","f",21,0,54,"b5d59915723702860c3026aeea792641583fcd863573","2018-11-17T00:21:58-08:00"
"5096","might-probably",1,"You might get an orange one","You'll probably get an orange one","might","probably",0,1,0,10,"orange",1,1,1,"m","confident_f","post_exposure","English","f",21,0,55,"b5d59915723702860c3026aeea792641583fcd863573","2018-11-17T00:21:58-08:00"
"5097","might-probably",1,"You might get a blue one","You'll probably get a blue one","might","probably",0,0,1,100,"blue",1,0,-1,"f","confident_f","post_exposure","English","f",21,0,56,"b5d59915723702860c3026aeea792641583fcd863573","2018-11-17T00:21:58-08:00"
"5098","might-probably",1,"You might get an orange one","You'll probably get an orange one","might","probably",0.7,0.3,0,50,"orange",1,0,-1,"f","confident_f","post_exposure","English","f",21,0,57,"b5d59915723702860c3026aeea792641583fcd863573","2018-11-17T00:21:58-08:00"
"5099","might-probably",1,"You might get a blue one","You'll probably get a blue one","might","probably",0.2,0,0.8,10,"blue",1,1,1,"m","confident_f","post_exposure","English","f",21,0,58,"b5d59915723702860c3026aeea792641583fcd863573","2018-11-17T00:21:58-08:00"
"5100","might-probably",1,"You might get an orange one","You'll probably get an orange one","might","probably",1,0,0,90,"orange",1,0,-1,"m","confident_f","post_exposure","English","f",21,0,59,"b5d59915723702860c3026aeea792641583fcd863573","2018-11-17T00:21:58-08:00"
"5101","might-probably",1,"You might get a blue one","You'll probably get a blue one","might","probably",1,0,0,25,"blue",1,0,-1,"m","confident_f","post_exposure","English","f",21,0,60,"b5d59915723702860c3026aeea792641583fcd863573","2018-11-17T00:21:58-08:00"
"5102","might-probably",1,"You might get an orange one","You'll probably get an orange one","might","probably",1,0,0,60,"orange",1,1,1,"f","confident_f","post_exposure","English","f",21,0,61,"b5d59915723702860c3026aeea792641583fcd863573","2018-11-17T00:21:58-08:00"
"5103","might-probably",1,"You might get an orange one","You'll probably get an orange one","might","probably",0.56,0.44,0,40,"orange",1,0,-1,"m","confident_f","post_exposure","English","f",21,0,62,"b5d59915723702860c3026aeea792641583fcd863573","2018-11-17T00:21:58-08:00"
"5104","might-probably",1,"You might get an orange one","You'll probably get an orange one","might","probably",0.75,0.25,0,60,"orange",1,0,-1,"m","confident_f","post_exposure","English","f",21,0,63,"b5d59915723702860c3026aeea792641583fcd863573","2018-11-17T00:21:58-08:00"
"5105","might-probably",1,"You might get a blue one","You'll probably get a blue one","might","probably",0,1,0,75,"blue",1,1,0,"m","confident_f","post_exposure","English","f",21,0,64,"b5d59915723702860c3026aeea792641583fcd863573","2018-11-17T00:21:58-08:00"
"5106","might-probably",1,"You might get a blue one","You'll probably get a blue one","might","probably",1,0,0,40,"blue",1,0,-1,"m","confident_f","post_exposure","English","f",21,0,65,"b5d59915723702860c3026aeea792641583fcd863573","2018-11-17T00:21:58-08:00"
"5107","might-probably",1,"You might get a blue one","You'll probably get a blue one","might","probably",0,1,0,75,"blue",1,0,-1,"f","confident_f","post_exposure","English","f",21,0,66,"b5d59915723702860c3026aeea792641583fcd863573","2018-11-17T00:21:58-08:00"
"5108","might-probably",1,"You might get an orange one","You'll probably get an orange one","might","probably",0,0,1,0,"orange",1,0,-1,"f","confident_f","post_exposure","English","f",21,0,67,"b5d59915723702860c3026aeea792641583fcd863573","2018-11-17T00:21:58-08:00"
"5109","might-probably",1,"You might get an orange one","You'll probably get an orange one","might","probably",1,0,0,75,"orange",1,0,-1,"m","confident_f","post_exposure","English","f",21,0,68,"b5d59915723702860c3026aeea792641583fcd863573","2018-11-17T00:21:58-08:00"
"5110","might-probably",1,"You might get a blue one","You'll probably get a blue one","might","probably",0.57,0.43,0,60,"blue",1,0,-1,"f","confident_f","post_exposure","English","f",21,0,69,"b5d59915723702860c3026aeea792641583fcd863573","2018-11-17T00:21:58-08:00"
"5111","might-probably",1,"You might get an orange one","You'll probably get an orange one","might","probably",0,0,1,0,"orange",1,0,-1,"m","confident_f","post_exposure","English","f",21,0,70,"b5d59915723702860c3026aeea792641583fcd863573","2018-11-17T00:21:58-08:00"
"5112","might-probably",1,"You might get a blue one","You'll probably get a blue one","might","probably",0,1,0,90,"blue",1,0,-1,"f","confident_f","post_exposure","English","f",21,0,71,"b5d59915723702860c3026aeea792641583fcd863573","2018-11-17T00:21:58-08:00"
"5113","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0.92,0,0.08,75,"orange",1,1,1,"m","confident_f","pre_exposure","English","m",20,1,0,"0ae226adee4ba7992c6726402cc3948a411c0f60335d","2018-11-17T19:25:32-08:00"
"5114","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0,0,1,0,"blue",1,1,1,"f","confident_f","pre_exposure","English","m",20,1,1,"0ae226adee4ba7992c6726402cc3948a411c0f60335d","2018-11-17T19:25:32-08:00"
"5115","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0.44,0,0.56,25,"blue",1,0,-1,"f","confident_f","pre_exposure","English","m",20,1,2,"0ae226adee4ba7992c6726402cc3948a411c0f60335d","2018-11-17T19:25:32-08:00"
"5116","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0.18,0.82,0,0,"orange",1,0,-1,"f","confident_f","pre_exposure","English","m",20,1,3,"0ae226adee4ba7992c6726402cc3948a411c0f60335d","2018-11-17T19:25:32-08:00"
"5117","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0.51,0.26,0.23,60,"orange",1,1,1,"m","confident_f","pre_exposure","English","m",20,1,4,"0ae226adee4ba7992c6726402cc3948a411c0f60335d","2018-11-17T19:25:32-08:00"
"5118","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0.33,0.67,0,90,"blue",1,0,-1,"f","confident_f","pre_exposure","English","m",20,1,5,"0ae226adee4ba7992c6726402cc3948a411c0f60335d","2018-11-17T19:25:32-08:00"
"5119","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0.27,0.73,0,100,"blue",1,0,-1,"m","confident_f","pre_exposure","English","m",20,1,6,"0ae226adee4ba7992c6726402cc3948a411c0f60335d","2018-11-17T19:25:32-08:00"
"5120","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0.5,0.29,0.21,60,"blue",1,0,-1,"f","confident_f","pre_exposure","English","m",20,1,7,"0ae226adee4ba7992c6726402cc3948a411c0f60335d","2018-11-17T19:25:32-08:00"
"5121","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0.49,0.37,0.14,60,"blue",1,0,-1,"m","confident_f","pre_exposure","English","m",20,1,8,"0ae226adee4ba7992c6726402cc3948a411c0f60335d","2018-11-17T19:25:32-08:00"
"5122","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0.3,0.7,1.110223e-16,40,"orange",1,1,1,"f","confident_f","pre_exposure","English","m",20,1,9,"0ae226adee4ba7992c6726402cc3948a411c0f60335d","2018-11-17T19:25:32-08:00"
"5123","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0.31,0.6,0.09,50,"orange",1,0,-1,"f","confident_f","pre_exposure","English","m",20,1,10,"0ae226adee4ba7992c6726402cc3948a411c0f60335d","2018-11-17T19:25:32-08:00"
"5124","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0.33,0.67,0,25,"orange",1,1,1,"f","confident_f","pre_exposure","English","m",20,1,11,"0ae226adee4ba7992c6726402cc3948a411c0f60335d","2018-11-17T19:25:32-08:00"
"5125","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0.45,0,0.55,10,"blue",1,1,1,"f","confident_f","pre_exposure","English","m",20,1,12,"0ae226adee4ba7992c6726402cc3948a411c0f60335d","2018-11-17T19:25:32-08:00"
"5126","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0.26,0.74,0,75,"blue",1,1,1,"f","confident_f","pre_exposure","English","m",20,1,13,"0ae226adee4ba7992c6726402cc3948a411c0f60335d","2018-11-17T19:25:32-08:00"
"5127","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0.14,0.04,0.82,90,"orange",1,0,-1,"f","confident_f","pre_exposure","English","m",20,1,14,"0ae226adee4ba7992c6726402cc3948a411c0f60335d","2018-11-17T19:25:32-08:00"
"5128","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0.22,0.78,0,100,"blue",1,0,-1,"f","confident_f","pre_exposure","English","m",20,1,15,"0ae226adee4ba7992c6726402cc3948a411c0f60335d","2018-11-17T19:25:32-08:00"
"5129","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0.12,0.48,0.4,50,"blue",1,0,-1,"m","confident_f","pre_exposure","English","m",20,1,16,"0ae226adee4ba7992c6726402cc3948a411c0f60335d","2018-11-17T19:25:32-08:00"
"5130","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0.23,0,0.77,100,"orange",1,0,-1,"m","confident_f","pre_exposure","English","m",20,1,17,"0ae226adee4ba7992c6726402cc3948a411c0f60335d","2018-11-17T19:25:32-08:00"
"5131","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0.44,0.17,0.39,60,"orange",1,0,-1,"f","confident_f","pre_exposure","English","m",20,1,18,"0ae226adee4ba7992c6726402cc3948a411c0f60335d","2018-11-17T19:25:32-08:00"
"5132","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0.42,0.58,0,90,"blue",1,0,-1,"m","confident_f","pre_exposure","English","m",20,1,19,"0ae226adee4ba7992c6726402cc3948a411c0f60335d","2018-11-17T19:25:32-08:00"
"5133","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0.34,0.2,0.46,40,"blue",1,1,0,"f","confident_f","pre_exposure","English","m",20,1,20,"0ae226adee4ba7992c6726402cc3948a411c0f60335d","2018-11-17T19:25:32-08:00"
"5134","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0.52,0.21,0.27,40,"orange",1,0,-1,"m","confident_f","pre_exposure","English","m",20,1,21,"0ae226adee4ba7992c6726402cc3948a411c0f60335d","2018-11-17T19:25:32-08:00"
"5135","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0.23,0.05,0.72,25,"blue",1,0,-1,"m","confident_f","pre_exposure","English","m",20,1,22,"0ae226adee4ba7992c6726402cc3948a411c0f60335d","2018-11-17T19:25:32-08:00"
"5136","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0.26,0.49,0.25,75,"blue",1,0,-1,"m","confident_f","pre_exposure","English","m",20,1,23,"0ae226adee4ba7992c6726402cc3948a411c0f60335d","2018-11-17T19:25:32-08:00"
"5137","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0,1,0,0,"orange",1,0,-1,"m","confident_f","pre_exposure","English","m",20,1,24,"0ae226adee4ba7992c6726402cc3948a411c0f60335d","2018-11-17T19:25:32-08:00"
"5138","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0.16,0.84,0,10,"blue",1,0,-1,"m","confident_f","pre_exposure","English","m",20,1,25,"0ae226adee4ba7992c6726402cc3948a411c0f60335d","2018-11-17T19:25:32-08:00"
"5139","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0.18,0.06,0.76,75,"orange",1,0,-1,"f","confident_f","pre_exposure","English","m",20,1,26,"0ae226adee4ba7992c6726402cc3948a411c0f60335d","2018-11-17T19:25:32-08:00"
"5140","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0.15,0.85,0,10,"orange",1,0,-1,"f","confident_f","pre_exposure","English","m",20,1,27,"0ae226adee4ba7992c6726402cc3948a411c0f60335d","2018-11-17T19:25:32-08:00"
"5141","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0.34,0.09,0.57,50,"blue",1,0,-1,"f","confident_f","pre_exposure","English","m",20,1,28,"0ae226adee4ba7992c6726402cc3948a411c0f60335d","2018-11-17T19:25:32-08:00"
"5142","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0.11,0,0.89,0,"blue",1,1,0,"m","confident_f","pre_exposure","English","m",20,1,29,"0ae226adee4ba7992c6726402cc3948a411c0f60335d","2018-11-17T19:25:32-08:00"
"5143","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0.56,0.16,0.28,50,"orange",1,0,-1,"m","confident_f","pre_exposure","English","m",20,1,30,"0ae226adee4ba7992c6726402cc3948a411c0f60335d","2018-11-17T19:25:32-08:00"
"5144","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0.26,0.1,0.64,40,"blue",1,0,-1,"m","confident_f","pre_exposure","English","m",20,1,31,"0ae226adee4ba7992c6726402cc3948a411c0f60335d","2018-11-17T19:25:32-08:00"
"5145","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0.14,0.43,0.43,25,"orange",1,0,-1,"m","confident_f","pre_exposure","English","m",20,1,32,"0ae226adee4ba7992c6726402cc3948a411c0f60335d","2018-11-17T19:25:32-08:00"
"5146","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0.14,0,0.86,100,"orange",1,0,-1,"f","confident_f","pre_exposure","English","m",20,1,33,"0ae226adee4ba7992c6726402cc3948a411c0f60335d","2018-11-17T19:25:32-08:00"
"5147","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0.13,0.63,0.24,10,"orange",1,0,-1,"m","confident_f","pre_exposure","English","m",20,1,34,"0ae226adee4ba7992c6726402cc3948a411c0f60335d","2018-11-17T19:25:32-08:00"
"5148","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0.17,0,0.83,90,"orange",1,0,-1,"m","confident_f","pre_exposure","English","m",20,1,35,"0ae226adee4ba7992c6726402cc3948a411c0f60335d","2018-11-17T19:25:32-08:00"
"5149","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0,0,1,0,"blue",1,1,1,"f","confident_f","post_exposure","English","m",20,1,36,"0ae226adee4ba7992c6726402cc3948a411c0f60335d","2018-11-17T19:25:32-08:00"
"5150","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0,1,0,75,"orange",1,1,1,"m","confident_f","post_exposure","English","m",20,1,37,"0ae226adee4ba7992c6726402cc3948a411c0f60335d","2018-11-17T19:25:32-08:00"
"5151","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",1,0,0,60,"orange",1,0,-1,"f","confident_f","post_exposure","English","m",20,1,38,"0ae226adee4ba7992c6726402cc3948a411c0f60335d","2018-11-17T19:25:32-08:00"
"5152","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",1,0,0,40,"blue",1,1,1,"f","confident_f","post_exposure","English","m",20,1,39,"0ae226adee4ba7992c6726402cc3948a411c0f60335d","2018-11-17T19:25:32-08:00"
"5153","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0,0,1,100,"orange",1,0,-1,"m","confident_f","post_exposure","English","m",20,1,40,"0ae226adee4ba7992c6726402cc3948a411c0f60335d","2018-11-17T19:25:32-08:00"
"5154","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0,1,0,10,"orange",1,0,-1,"f","confident_f","post_exposure","English","m",20,1,41,"0ae226adee4ba7992c6726402cc3948a411c0f60335d","2018-11-17T19:25:32-08:00"
"5155","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0,0,1,100,"blue",1,0,-1,"f","confident_f","post_exposure","English","m",20,1,42,"0ae226adee4ba7992c6726402cc3948a411c0f60335d","2018-11-17T19:25:32-08:00"
"5156","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",1,0,0,60,"orange",1,1,1,"m","confident_f","post_exposure","English","m",20,1,43,"0ae226adee4ba7992c6726402cc3948a411c0f60335d","2018-11-17T19:25:32-08:00"
"5157","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0,1,0,10,"orange",1,0,-1,"m","confident_f","post_exposure","English","m",20,1,44,"0ae226adee4ba7992c6726402cc3948a411c0f60335d","2018-11-17T19:25:32-08:00"
"5158","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",1,0,0,75,"orange",1,0,-1,"f","confident_f","post_exposure","English","m",20,1,45,"0ae226adee4ba7992c6726402cc3948a411c0f60335d","2018-11-17T19:25:32-08:00"
"5159","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",1,0,0,50,"blue",1,0,-1,"f","confident_f","post_exposure","English","m",20,1,46,"0ae226adee4ba7992c6726402cc3948a411c0f60335d","2018-11-17T19:25:32-08:00"
"5160","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0,1,0,60,"blue",1,0,-1,"m","confident_f","post_exposure","English","m",20,1,47,"0ae226adee4ba7992c6726402cc3948a411c0f60335d","2018-11-17T19:25:32-08:00"
"5161","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0,1,0,25,"orange",1,0,-1,"m","confident_f","post_exposure","English","m",20,1,48,"0ae226adee4ba7992c6726402cc3948a411c0f60335d","2018-11-17T19:25:32-08:00"
"5162","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0,0,1,0,"blue",1,1,1,"m","confident_f","post_exposure","English","m",20,1,49,"0ae226adee4ba7992c6726402cc3948a411c0f60335d","2018-11-17T19:25:32-08:00"
"5163","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",1,0,0,50,"blue",1,0,-1,"m","confident_f","post_exposure","English","m",20,1,50,"0ae226adee4ba7992c6726402cc3948a411c0f60335d","2018-11-17T19:25:32-08:00"
"5164","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0,1,0,75,"blue",1,1,1,"f","confident_f","post_exposure","English","m",20,1,51,"0ae226adee4ba7992c6726402cc3948a411c0f60335d","2018-11-17T19:25:32-08:00"
"5165","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",1,0,0,90,"orange",1,0,-1,"f","confident_f","post_exposure","English","m",20,1,52,"0ae226adee4ba7992c6726402cc3948a411c0f60335d","2018-11-17T19:25:32-08:00"
"5166","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",1,0,0,10,"blue",1,0,-1,"m","confident_f","post_exposure","English","m",20,1,53,"0ae226adee4ba7992c6726402cc3948a411c0f60335d","2018-11-17T19:25:32-08:00"
"5167","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0,1,0,25,"orange",1,1,1,"f","confident_f","post_exposure","English","m",20,1,54,"0ae226adee4ba7992c6726402cc3948a411c0f60335d","2018-11-17T19:25:32-08:00"
"5168","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0,1,0,60,"blue",1,0,-1,"f","confident_f","post_exposure","English","m",20,1,55,"0ae226adee4ba7992c6726402cc3948a411c0f60335d","2018-11-17T19:25:32-08:00"
